title,artist,album,cover,file
Maus Bocados,Cristiano Araújo,Continua,continua.webp,maus_bocados.mp3
É Com Ela Que Eu Estou,Cristiano Araújo,In The Cities - Ao Vivo Em Cuiabá,in_the_cities__ao_vivo_em_cuiaba.webp,e_com_ela_que_eu_estou.mp3
