title,artist,album,cover,file
Blame It on the Boogie,The Jacksons,Destiny,destiny.webp,blame_it_on_the_boogie.mp3
Time Waits For No One,The Jacksons,Triumph,triumph.webp,time_waits_for_no_one.mp3
