title,artist,album,cover,file
Cheia de Charme,Guilherme Arantes,Despertar,despertar.webp,cheia_de_charme.mp3
Um Dia um Adeus,Guilherme Arantes,Guilherme Arantes,guilherme_arantes.webp,um_dia_um_adeus.mp3
