title,artist,album,cover,file
Mais Uma Vez,Renato Russo,VIVA - Renato Russo,viva__renato_russo.webp,mais_uma_vez.mp3
La Solitudine,Renato Russo,VIVA - Renato Russo,viva__renato_russo.webp,la_solitudine.mp3
Strani Amori,Renato Russo,VIVA - Renato Russo,viva__renato_russo.webp,strani_amori.mp3
